[32mOPENAIRCN_DIR    = /home/airbustx2w/openair-cn[00m
Initializing OAI Logging
Initializing MSC logs
Initializing MSC logs Done
000153 00000:259860 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0219    fd_core_start done
000154 00000:259865 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0228    fd_core_waitstartcomplete done
000155 00000:259899 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0236    s6a_fd_init_dict_objs done
000156 00000:259900 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_CLOSED'	<-- 'FDEVP_PSM_TIMEOUT'	((nil),0)	'hss.openair4G.eur'
000157 00000:259907 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    hss.openair4G.eur: Connecting...
000158 00000:259913 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_CLOSED'	-> 'STATE_WAITCNXACK'	'hss.openair4G.eur'
000159 00000:259918 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 10 seconds
000160 00000:259938 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0243    Initializing S6a interface: DONE
000162 00000:259970 7F346682F700 DEBUG MME-AP openair-cn/src/oai_mme/oai_mme.c:0149    MME app initialization complete
000161 00000:259967 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_WAITCNXACK' waiting for next event.
000163 00000:260020 7F33DE7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Prepared 1 sets of connection parameters to peer hss.openair4G.eur
000164 00000:260035 7F33DE7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Connecting to TCP 127.0.0.1(3868)...
000165 00000:260293 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_WAITCNXACK'	<-- 'FDEVP_CNX_ESTABLISHED'	(0x7f33c4000ab0,0)	'hss.openair4G.eur'
000166 00000:260299 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    hss.openair4G.eur: Connection established, {----} TCP,#38->127.0.0.1(3868)
000167 00000:260347 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    SENT to 'hss.openair4G.eur': 'Capabilities-Exchange-Request'0/257 f:R--- src:'(nil)' len:256 {C:264/l:51,C:296/l:21,C:278/l:12,C:257/l:14,C:257/l:14,C:257/l:14,C:266/l:12,C:269/l:20,C:267/l:12,C:299/l:12,C:260/l:32,C:265/l:12}
000168 00000:260351 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Sending 256b data on connection {----} TCP,#38->127.0.0.1(3868)
000169 00000:260378 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_WAITCNXACK'	-> 'STATE_WAITCEA'	'hss.openair4G.eur'
000170 00000:260381 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 10 seconds
000171 00000:260385 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_WAITCEA' waiting for next event.
000172 00000:260984 7F33DDFFB700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Thread terminated
000173 00000:260993 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'STATE_WAITCEA'	<-- 'FDEVP_CNX_MSG_RECV'	(0x7f33c80008f0,232)	'hss.openair4G.eur'
000174 00000:261011 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    RCV from 'hss.openair4G.eur': (no model)0/257 f:---- src:'hss.openair4G.eur' len:232 {C:268/l:12,C:264/l:25,C:296/l:21,C:278/l:12,C:257/l:14,C:257/l:14,C:257/l:14,C:266/l:12,C:269/l:20,C:267/l:12,C:260/l:32,C:265/l:12}
000175 00000:261023 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Iterating on rules of AVP: 'Vendor-Specific-Application-Id'.
000176 00000:261026 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Iterating on rules of COMMAND: 'Capabilities-Exchange-Answer'.
000177 00000:261039 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' claims support for a subset of vendor 10415 features.
000178 00000:261065 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Connected to 'hss.openair4G.eur' (TCP,soc#38), remote capabilities: 
000179 00000:261068 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080       'Capabilities-Exchange-Answer'
000180 00000:261070 7F343E7FC700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080         Version: 0x01
